CLASS-NAME,  STUDENTS ID, LAST NAME, FIRST NAME,   ANSWERS, LETTER GRADE,   NUMBER OF CORRECT ANSWERS,   NUMBER OF FALSE ANSWERS, NUMBER OF BLANKS, TOTAL POINTS 
cs-250 , 18488 , GJRLM        , LZUXQWELEKPW , CBBBBBABCBCACAABABAACACBAAABBABCACAAABCBBABAABCCCCAABACCCACBCBCAABACBCCCC CACABCAAACCCBBACABBBBCCBCA, D , 23, 76, 1 , 55.00
cs-250 , 13061 , EJSXOCI      , ZVXRXVGF     , CABCACCBCBBCCABCAACBCBBBABACCBCCCBAABABABABBBBAABCCACBACACBBBBCBACBBABAABBABBCCBABBABCBBACAABAAACBCC, B , 37, 63, 0 , 75.50
cs-250 , 16127 , QUYXWBD      , XUCIZMA      , CBAABBCCBABABBBACBCACABAACBCCBBACCCABBACAABACBCCBCCAABAAAAAABCCCCBBACBCCABACCABBBBACAAAAACB ABBCBCBA, B , 41, 58, 1 , 82.00
cs-250 , 13954 , BLGHGOD      , RUGXWUK      , ACCCAABBCBCAABAABCACABBBAACAACAACBBCBBAACBBCBABAACBAABCCCCCAAABBABBACAABCBBCCCABBACBAACACCAAACABCAAB, C , 33, 67, 0 , 69.50
cs-250 , 13208 , AXQOYWXUR    , ZNKDA        , BACCBBCCABAA BABACCBCBAAAABABACBBBCBBABCCCCBCBCCCCBCABAABABAAAABAACBBCBAABABBAAACCAACBBCAACBAABACBBB, C , 34, 65, 1 , 71.50
cs-250 , 18362 , XVPGC        , UUSWPZ       , CACCABAABACBCAABBACCBBBCAACACBABACAACBACCCAABA BBAABABAACBABABCBACCABCCBACCBAACCABA ABCCBBAAAABBAACB, C , 33, 65, 2 , 70.50
cs-250 , 12082 , BUNPVDZ      , BURFCDU      , ABCBABBABACBACACBCBACACCBBBBAAACACAAAAAACABAABCBCAAABBAAACCBABBCBCACABCBCBBBCABCBABAACCABCCCCCACB AB, D , 24, 75, 1 , 56.50
cs-250 , 17468 , AGJLORANB    , MVDRGPFN     , BABBACCABBBBCAAABBBACAABBACAACCBACACCCBBBCABCAAAABACBBBBCBBCBBABCBCACACAAABCAABBBCBBCCBBBACBBBCACCAA, C , 34, 66, 0 , 71.00
cs-250 , 10236 , NASEFTPIBYQ  , NYOBXUMDYI   , BBAAACBCCACBAABBBBCAACAABCBABACCCBACAABABCCABBBBCBBCBBBAAAC AAACAAB BCBAAACBABACBCCCCABBBBBCAAB BBBC, C , 32, 65, 3 , 69.50
cs-250 , 12648 , KTNCD        , MNLDATI      , BCACACABCAAABCAAACCACCBBBABAAABBCBCABCBBBCCBCAACCABBCAACBBCACBCBAABCCBCAAACCCCAACCAACBABCCAAAABAAABA, B , 43, 57, 0 , 84.50
cs-250 , 14863 , YJXKB        , ZBQSHY       , AA BBCCBAAABBAACCCCBABBABBBABCCBCCCBCAACBCBABCABACBCCABCBABAABCAACBACCB CCACCAAACBBBB BABBAABACABAAC, C , 35, 62, 3 , 74.00
cs-250 , 10825 , WXXVSI       , JYFCQRRJ     , AAACBABBCAAAAABAABAACCCBBACCBACAABAAACACCCCBBBBACABBAABACACABBABBBABCCCABBCBBABCCBBACCBBBACBCAAABABB, C , 33, 67, 0 , 69.50
cs-250 , 12016 , LAPATVR      , ABAZYZM      , CBACACBBAABCAABCAABAACAABCAAABBBABABCAACBCCACAACBCBCCCAACCAAABACBABCABCAAACBAACBBCCABBBACCAABABCBBBB, C , 36, 64, 0 , 74.00
cs-250 , 13513 , DDAJMRM      , ZKNWYTOW     , ACAAABCABBABAABCBCABACACAAACBACBACBBCCCBAAAACABCAABACABACACBBCAACCACBCBACBBCACCABACABCCAACC CABACACB, C , 30, 69, 1 , 65.50
cs-250 , 11137 , AHUQC        , HGNUFGBFF    , BBBCBCACCAACBBBBBBCCBBAAACAACCACABCCBBBBABCACAACACCABABABCBBBBBAAACCCCCBBCBABACCCCCBBBCCCBCAC BACCCA, C , 31, 68, 1 , 67.00
cs-250 , 14801 , JVKQGIO      , DCLSJGLFIFM  , CCACAABCCACABAAAACCBBCBCBBCABCCCAAC CABCC BCAABCCBBCAABCAACCBCCCAACCABABBAABAACACBCABBCBCCBBCCBCCCCC, C , 34, 64, 2 , 72.00
cs-250 , 13196 , FJWYLFBEI    , MODTPGB      , ACBBACABABCCCBAACACCCBAABBACAABABAACCBBCBCABCCBBBABCBB CABCBABACBBBCBCBAABCACCCAACACCAACACABACBCAACB, C , 34, 65, 1 , 71.50
cs-250 , 11400 , VDPNBBG      , VRBQZIB      , BCBBBBACC BBAABABBACCACCABCCACABACAACBBAACCACAACCBAAACBCBBCACCCCAACCBCCCBBABAACBCABACBABAACACAAACACC, D , 25, 74, 1 , 58.00
cs-250 , 17723 , RKNNXI       , KJEMSMJ      , ACCBBAABBABCBCAAACABACCCACCCBBBCBCBBCBABACBBAACBBBABAAACCABCBBBCBBCABAACBAACCCAABBCBCCBABAB  CBCBCAB, C , 33, 65, 2 , 70.50
cs-250 , 15180 , FOYGIXMV     , SSSIJNQH     , BC ABACABABBACABCACBCBABACBBBABBCBBBBABBAAABAAC CAAABBCCCCBACBCBAABCAACBBCCABBBACBBCBCBABCAACA BCCCA, C , 33, 64, 3 , 71.00
cs-250 , 18823 , MYGINP       , CNNAIJTXL    , ABBBBCBBCBACABAABABBBCBBACBBCCACBBABCAACCBAACBBBBCCBCBABBBBACABBBBBCBBAABBCABBBBCCCABABBBBCCCAAACBBA, C , 33, 67, 0 , 69.50
cs-250 , 15264 , IYUGH        , NOQNBY       , BCCBAABCAABCBABCCBBACBBBACCACCCAABBCCBBCBBBAACCCBACBCBAACAACBBAAACACABBCABCAB BBBCABCCCABBCB ABBBAAB, B , 41, 57, 2 , 82.50
cs-250 , 11226 , VBZASW       , POPXIXBF     , BBABBCACBBAACABAACACABCAABCA CABAACBAABCCBABCAABCCAAAACBCBAAABBBAACACBCAACBBBABACBCBACBACACCBACCABCA, C , 32, 67, 1 , 68.50
cs-250 , 14904 , SKURQQA      , EQNKKL       , CBBBBBACABCBBCBCBBCCBABBA BACCAAABBBCAAABBCABAACAAAAABCCCCACCBBBCBBACCCCABCBBBAABCA CAACCCAAAACCCACA, C , 35, 63, 2 , 73.50
cs-250 , 19002 , RUBAFRKS     , OIKCODHR     , CABCACACCACBACBBBAAACCAAABBBBAAACBCCCCBBBABAAABCCCBAAABAACCCCCBAABCAABBCBAACABBACABBCCB AACCABCACAAB, C , 35, 64, 1 , 73.00
cs-250 , 17780 , ACIVARH      , JSFKXNCA     , CAAAAAACBABAAABBABCABBBBBABAABBAABCBBCCBBAAABABABBCABA ACCBBABBABBCCBBBAAACBBBABBCBAACBACABCBBCBA CC, C , 33, 65, 2 , 70.50
cs-250 , 15671 , SGNZDY       , GPKYHFYOI    , BCCCAAAABAACAAABABCACAAABACCCCCABAABCACAABAABACAC CCBCCCAABCAABACABACACABACAAAABCCAAABBABBBBABABBACC, D , 25, 74, 1 , 58.00
cs-250 , 11065 , LCQJOOLS     , HPFOJXHAAQ   ,  AABBCBACBCBACABCBBAABCCACBBCABCBBCABCCCBCCBAACAACCCAACCCCBBBBBCBABACAAABBCACAC CAACBCBAACACCCAACACC, C , 30, 68, 2 , 66.00
cs-250 , 16694 , QUEPINWUD    , NEYVTPK      , ABCABBBAA ACBCBCABBABABABBAAAAAC BBBCBAACAAABABBABBCAAACABAAABCCBAACAACCACCC CC ACBAABCCCACBACCCBCAC, D , 25, 71, 4 , 59.50
cs-250 , 14801 , CSUDJBWI     , LIMWYJ       , CCCCBBBCCAABACBA AACCCBCBCABBAAAABBACBCCBABCABACCBABBBACCBBCBBCBCAAAABCBBBBBBCBACABCCACCACAAAABBACBB, B , 41, 58, 1 , 82.00
cs-250 , 13978 , RMQUOEZHQB   , OQFSO        , ACABBBCACBCCBBABCAABABCAAAAABBBBCCCCABCCBCBCBCABAACCBBAACBCAACBABBBACCABCCCAACACBCCCCACABCBCAAABCCAC, D , 29, 71, 0 , 63.50
cs-250 , 12608 , XOSPNA       , ZYQFP        ,  ABBBBABAAABAAACABBAABCBABCABBCABAABBABACABABCAC CACCCCCBBACAACBBBCCCBBCCACBCBABCBACCABAABBBBABBCABA, D , 25, 73, 2 , 58.50
cs-250 , 18488 , ATTTIRTZJE   , EBUWHDF      , ACACBCCCCBBAACBBBCBCCCBBBCCBABCBBCCCCAAABACBACBCBAABACCCBABBBCBACBBBBCBABBCCCABCBABBCCCCACCABCACBBAC, A , 44, 56, 0 , 86.00
cs-250 , 17137 , PLYER        , SWIGGJZFY    , CABAABCCAAACACBACBABACBAABBABBABBCACBCACAAACABCACCCAABCACAABABBABAABACBBAABCBABCBAAACBBACBCCCBCBBCAB, B , 38, 62, 0 , 77.00
cs-250 , 16501 , SIBACIVL     , GSQLBK       , CBCCBAACCBACACBABCBABACBBCABBABABCBAABC CBCBCBCABBCABCCBABABCABACABABBAACCBBCBBCBCACCABBBBAAACCBCACB, C , 33, 66, 1 , 70.00
cs-250 , 14192 , LZONFL       , LALUEUUU     , ABBABC CBBBCCCACBCCCCABBBCBBCBACCABCCCBAAC CCCBABAABBCCBCBBBCACACBAAACBACABAAACABBBCBABABCBCACBCCCBC, B , 37, 61, 2 , 76.50
cs-250 , 14572 , NVYRGV       , KEEBEUHA     , BBCCBBCCCACBCCBBBCABAABABBAAC ABACBACABBAABCBBBACCAACACACCC CCACCCABBCBCBACCABAACBBBCCCCABAAABCACAAA, C , 30, 68, 2 , 66.00
cs-250 , 16609 , VESIJVS      , HXYMAZWER    , CCBCACCBAACBBAABCBAABAAAAACBCCACAABCBCACCCCCBAAACCCCCAABCCBCBBAAAAABACCCBCABCACABAACACACCCAACAACCBAB, C , 33, 67, 0 , 69.50
cs-250 , 11200 , DXNAKRK      , YKFXOPQRN    , BBBBACCAAABABBBACCCBAABCBCBCBAABCCBACCAABACBABCCACAAAACBAACA BB AABACBBAB BBCCB AABACAACACBCACBACCCC, B , 41, 55, 4 , 83.50
cs-250 , 15452 , XHFLJS       , ORHJF        , ABACBBABAABAABBABAABCCABAABACBCBCBACBCABCACCACABABCBCCAAAABACCBACACAAABCABBAACBACACCBBAAACBBAACABBCB, A , 47, 53, 0 , 90.50
cs-250 , 10785 , YIFBJCJX     , RIEOJNGZ     , BBABABCBCBBCBCBBAACCBABAAACAAAAAAACCCCCACBABABCCCB CBCBBBBBBACCABCCCABABBCBBAABABBACACABBACCABABABBC, C , 32, 67, 1 , 68.50
cs-250 , 14262 , YMTKQB       , UYFJSYPVJ    , CACBBACAABACAABBABCB CBBBCABABCABBAAAACBACAAAAAACCCBABAABBBABBABA CACBCCBAACBBBAACBBCCACBABBBBCACCAB, B , 40, 58, 2 , 81.00
cs-250 , 11008 , TYVRCYTK     , DEOOQAYIUTE  , BAACACAC B CACBCBACABABAACCABCBBAABBCACBACCCABCCABABCABCCABCAAACCCACCBACBBCAABBACBCACB ABACBBBAABABA, D , 28, 69, 3 , 63.50
cs-250 , 18996 , JWLHE        , NVNHCB       , CCACB AAABBACBACACAAACAAABCCCBCAABAAABCACBBAC CBAB AABCCBCBABCCBCBCAACBCCAACAABAABCCBCAACCBCACCCCBBB, C , 32, 65, 3 , 69.50
cs-250 , 12540 , EJCEBL       , SWZRDURKM    , BBCABCCCAABCCABBBBCCCCAABCCBBCABCBAABBCBBABBABACBCBBBACACCABCACBBBBBAAACCBCBBBBCBCACBBACABCCAACCABAB, B , 37, 63, 0 , 75.50
cs-250 , 14555 , PCCSDQKY     , NROPYOS      , ACACBCBCCBCBA ABBBBCAABABCBBCAACACAACCBABCACACBAABBACABBBACCCCAACCCCBBCBCCCBBBBBAACCABACAACCAAAABBCA, C , 31, 68, 1 , 67.00
cs-250 , 11278 , QRLJXEOO     , TQXMVIJG     , CACAAACACAACBCACACAACCCABABCBCBAABBACCABCACBBBBCACBBCBCBAACCBABBAAABBABCCBAABCBBCBBCBACCCAABCBCCBCAB, D , 28, 72, 0 , 62.00
cs-250 , 14482 , EMNKQS       , TSPDUYQID    , ABAABCCCBA AACBAACAAACBCABCCCBACCBCCCBABBBACBCCBABCABACBAAACCAACAABBCAACBAAACBBCCAACACCACBABACBCBCAA, C , 32, 67, 1 , 68.50
cs-250 , 10734 , JDKOMEQ      , ZGALCOSFTW   , CA BBABCCACCBCABACCCCAAAAABCACCCBACCABCBCCBAAABAACBAAACCBCBCABCBCACBCBCBAACBBACCBBCCAABBAAACBBCBCAAA, D , 25, 74, 1 , 58.00
cs-250 , 10045 , JMJZYMYPR    , WEWXPQ       , AAAC AAABABCCCAABBBBB CA BABCABACBBACBCCBCACACCCCBCCBCABBBABAABABBACCBCCACAA BBCAAABAABCBACACBAABACC, C , 35, 61, 4 , 74.50
cs-250 , 16229 , OHPVTYIATG   , MRXNJTEO     , ABCBAACBABCBCAAACCACACBAAAACBAACBCACCCAAACCCAAAAACCCACBABCACCCCCACCCABACACBAAACACAABBBBCBBCCBCABAAAC, C , 30, 70, 0 , 65.00
cs-250 , 17200 , BSCFFR       , CCFER        , BACABBABAAAACCBBACABBACBBBBACCABCABBBABABBACBCACCABCAABACACABCACCABACAABCAABBCCBCBCACBAACACCAABCBCAB, B , 37, 63, 0 , 75.50
cs-250 , 14170 , UFGJBNZL     , MRXYMQFTR    , BCCAABBCAABAACBBBABBBBCABACBAABABBAAABA CBABCBAABBBCBACCBBACBCBABBCCBAACCCCCACCAABBCCACBB  ABCCCCCCB, B , 36, 61, 3 , 75.50
cs-250 , 19739 , WTPYXJ       , NONJWXLHLFP  , CACABBACBBCBACBACCBBBCCBAB BAABBCACCACBCBBBAABBCAABACBBBCACCCACCCAABABAACBCBBCCACACCBBBBCCBCCACCBCAB, C , 30, 69, 1 , 65.50
cs-250 , 18828 , PTMLOV       , SXCUAFVSIQZ  , BCCBBCAAAACCCBBCBAABABCAACCACACCBBABBCCB BBBAAAAACBCBBBCABBCCACABACCAABCBBABCCBCCCACAABBAAACCAAACCAA, C , 32, 67, 1 , 68.50
cs-250 , 14237 , RFPMJJ       , UMEVUWORN    , AACABABCABBABCACBBBCAAAABAAACBCCABACCCAACBCACBCCAABAACACBCBBBAACCACABCABBCBCCBBCBABABACACCACABABAAAA, C , 35, 65, 0 , 72.50
cs-250 , 17874 , SQTQW        , AFHAJAWAD    , ACCB AABBBCBCBBCCAACCCCABCBABBBBACCBCACBCABCBCCCAACCABCAABABCBACBABCBBBABBCCACBCACCBBAABAAACCCBCCBBA, C , 33, 66, 1 , 70.00
cs-250 , 14552 , TJGMZLR      , FURHWDRUP    , ACBBBBCBCABCACBACCCBBAC BACBCBBBACCBCAACCBAACBABBABCABBAABAAACBCB AABCBCBBCBBBCCAACBABACBCABBBCABCA , C , 31, 66, 3 , 68.00
cs-250 , 11493 , SAOZJPFHAS   , XCCBOTWS     , CBBBBCBBCACBCC AABBBABBBBBCBBCBAACAACCCCBAAAA AACBCCBCCBACAAAABCCCBCACBAA CBACCBAAABBCCACBCACACBBBAB, C , 32, 65, 3 , 69.50
cs-250 , 10288 , IQYSZOA      , LHTKUFVG     , BBACACCCAABBAAAAABBCBBCABBCABBABCABACCAABCAABAACBBBCCABACBCCBBACBBACCCBAABCBBAABAACCCBBBACBBCABBBACB, B , 38, 62, 0 , 77.00
cs-250 , 14897 , ZMFXOIRT     , FWVJIUJRT    , BCABAAABBBCBBABABAABABABBBACACBBCCBAACBCCAABCBCBBABCABBBABBBABCCBCBCAABAACAABCBBBBCABBCABBCACCBCAABB, C , 35, 65, 0 , 72.50
cs-250 , 17540 , YNMQW        , MVYIGQSE     , AACABCBBCACABCABBABACCCBACABACABCBABACBBAACBABBBABACABBBCCCABCBCABBBACBBAAAACBAAACBACBCC BCCBCCBCBCC, C , 33, 66, 1 , 70.00
cs-250 , 10356 , GJQVRJWKV    , NLYHXOPHR    ,  BCAACBBCBBCBCBABBBBBACAAB BABCCCCBABACBACA  ABCACCCACABBACAAACAABBABCBAACCACCABABBCBCCCCCCBBAAAAACA, C , 29, 67, 4 , 65.50
cs-250 , 14059 , XRDDPGN      , XCUJTGJSJ    , AACCBCCCBABCACACBACBABCBABABBCCBCAAABCABBABBBCBCABBCBCCCBACBABCBAABABCCACAAAACABCAABABBAACAAAACCAABB, C , 31, 69, 0 , 66.50
cs-250 , 10975 , OTSWKMR      , FQYUZKVQ     , ABAAACBAAAAABCACB CAAABCABBBCAABBACABABCCCCCAC BCAACACCBABCCBCA CACCAAACBAAAABCABAACCBABBACABACCBBBB, B , 36, 61, 3 , 75.50
cs-250 , 15706 , GTHFPBQJCM   , DCDDKYTPF    , ABAAABACABCCACABBBACAAACBBCBACBAACCABABBBBABCCABCBABBBBAACBCCAACAAACAACBBACABBAABBCBBBCBAAABBCCAAACC, C , 30, 70, 0 , 65.00
cs-250 , 12628 , JTTBOX       , NFOBS        , CBAABCCAAABBCABAAACBCBACAACABCBBCACABCACCACBCBCBABC ACBACACAACACACACBBACCCBACBACAACBBBBCAA BCCCACAAC, C , 31, 67, 2 , 67.50
cs-250 , 13491 , OSRVXFHO     , HDPSNE       , CBACBBCBAABCAABACBBBAAABACCACACBCCACCBABCAAACABACBCCBACACABCBABCBAAABCCBBCABCCBABCBBCCCAAAAABCBACACA, B , 38, 62, 0 , 77.00
cs-250 , 17648 , PDYQSGL      , XKPDJE       , BBACACBBBBBCBBBCCBACBBAAAABACCABBBBABBBBAACCABAAACCBBABCBBCCCBACACCAABCBACABCCCBCCCCACCABCCACACCAAAB, C , 30, 70, 0 , 65.00
cs-250 , 13659 , FTTUMDXDQI   , GAXRXQRQO    , BAACBCABBAAACBBACCACBAB ABBBCCCCCBAAACABCBABCCCBACAAACBBBCBCCBBC CACACABBBAAACAACACCBCACCABAAAACBCCA, C , 34, 64, 2 , 72.00
cs-250 , 12103 , CLXZAPSU     , FLFXSOE      , AAACAAACCBBBABACABBACABBBACBBACBCCBCBACCACBBABBACABBBAAAACBBCCABBABBBCCACACAACBCBAAAACABACBCCAAAACAA, B , 39, 61, 0 , 78.50
cs-250 , 10111 , UOBRPZ       , DBGEY        , BCBCAAACCBAACBABBA BCAACACCCABABABBCABCBAAAACABBCCBCCBBCCABCBBCAAABABBBCAAABCBBCABBCABBBBABCABBC ACB, C , 32, 66, 2 , 69.00
cs-250 , 16286 , HFJTXIUY     , HKQZOH       , ABBCACCBAABAACBBAAACBAABAACACAACACBAACBBBABAACCABB ABACCAAABABBBABBABCBCBBBCACAACABBBACCBAACBCCAAABC, C , 33, 66, 1 , 70.00
cs-250 , 16090 , CXZKQG       , WWTVMIZ      , BBBABABBCBBBBAACCABCAAAAABACBBAB CBBABCBBBAACABCAAACCBABAACAABBABBBABCAABCBBCAABAACACCBABCCBBACBBBCB, D , 28, 71, 1 , 62.50
cs-250 , 11741 , OTFHFXY      , UEQQDFK      , BAABAACCCABABAAABCBCCCAABBCCBCBCCCBABBBCACBBABCBBBCCBBBAABBBCBABBCCCCCCACCACCCAACACBBCCABACBAACCBCBB, C , 31, 69, 0 , 66.50
cs-250 , 12000 , SFTLRE       , DYAIRJ       , AABABAABABCCCABCBACBCBACABAAACBAACCCBBBBABCBAAAABCABAACAAACBBAACCACCCBACBAAAABBACBBAABBAACCCBCBBACCA, C , 35, 65, 0 , 72.50
cs-250 , 17704 , JWGITVEYLL   , PPPTL        , CCCBBBACAABABABCCABCCCCBBBAAAABBCBCAACCACAACABACABCACCABABBAB ACBABCACCBCBBACBCCBBACBCACAAABCABCBCBA, B , 40, 59, 1 , 80.50
cs-250 , 14889 , RKBAWXZVVA   , LRXYKPPOG    , BABAAACCABBABBACCACBBCABBACCABACCABACBACABABBCABACCCCBBCABCCAAAAABACACACAAAACBBCCCBABBCBAAACCBCAAACB, C , 33, 67, 0 , 69.50
cs-250 , 10055 , CJIEIOGL     , BVEKZOHA     , CCABAAAABAAABBBCCAABABCBB BBBA AACCACCCCBABCCCABBBAACAAAABBBBBCCCACACABBB CCACCCACBBCBBABCA BCBCACAA, A , 44, 52, 4 , 88.00
cs-250 , 10416 , DVINFAE      , WCGCVH       , BBBCAACABABBBABABABAAAACBCAACBBCAACAACAABBCABCBBCACACBABB ACCBCBBABBABCAAAACACABBACAABBACBACABCAABCC, C , 34, 65, 1 , 71.50
cs-250 , 18571 , OLQCLW       , IOLKA        , BBAABACAABCCACBCBBCACACAAB CCCCA CCBBBCBBBACBCBBBAACABABBACACBCACCCCABBCAACBBBACB CBCCABABCCBCCBBCAA, C , 31, 66, 3 , 68.00
cs-250 , 17684 , ZTXNFVBMN    , UHPTCHFDQY   , ACBAABACCBACBBBAABCABCBCBBACCAABACACBAACABCCCAABBCCCBBAAABBBCCCCCBCCBAACCACAABBBBCCBAABCAACBCCABCCBA, C , 33, 67, 0 , 69.50
cs-250 , 13003 , ZXQAMTXZHQO  , ZGFVSICSPJ   , ACCAACBBCAACAABCBAAABBCABBCAACCACACAAACCCBCBAABCBCCABBCCCCBCBAABABACBABCABBAABCBBCCBAAAACABACBCBCCBC, D , 27, 73, 0 , 60.50
cs-250 , 10365 , ORAPQH       , CFRKINPK     , ABCABCCCCABCBABCABBACBCBAACAAACCCBACCACCBCACAACBBAAABBCAACCACCABCAACCBBCABABBABBABABBCBAAABCCCBCACAC, B , 40, 60, 0 , 80.00
cs-250 , 13760 , OJRXGT       , EJJVNZDAM    , BCABBBBACBBAACACAB AAACBBACCBCCBAACBCCACCCCCACAAABBBACBACBBACBCACCCCABBBCAAABCCAAAAACABACAABBBAABACA, C , 33, 66, 1 , 70.00
cs-250 , 15052 , MNOOPXCZ     , JONQUUOD     , ABCBBCCBBABCACBBCCABCBCAACCBBCAAABCBAABCCCACCABBACCABBCAAACBBABBCBBACACABBCCBBABABBABB CCAAAABCCAACB, C , 30, 69, 1 , 65.50
cs-250 , 19819 , XEAQFHQ      , GIHAFJEV     , ABABBBABCBBABBBBBCCBBAAAABACABABAACBBCABABBCABAABCACABACCCCCBBBCBCCCCABBCCCABCCABACCBCAAAAAABCBBCCCB, C , 30, 70, 0 , 65.00
cs-250 , 13992 , WBONQPBT     , JKYRI        , BBACACABBBAAACACBCBBACCBACBACCAACAACBCCABAC CBCACBCCAABABBCAAACBCBBCCBABCCBCBCAABCACACABCAAAABCACCBC, C , 30, 69, 1 , 65.50
cs-250 , 15398 , QYFONCX      , FKLISHXEFD   , BCACABABBACBCABABACABBBCAACACABCBCCAACCACABCBCBABAACBCBACACBBCBABCBBCBCBABACCCAACAAABCBACACBCBCACBCC, C , 32, 68, 0 , 68.00
cs-250 , 16232 , CFULG        , WSRQUS       ,  AABAAACCAABBAABCCBACABBACABBABCBABBCCABCCBCBACBCACBBABCCBBBCBBAAABACBBCA CBAACBACABBAACCC ABACBABAB, B , 39, 58, 3 , 80.00
cs-250 , 10001 , ERUQOX       , ZVSXPSF      , CACBBBCBBAABBAACBAABBCBAACCCAAABCCCCABBCBCACABCCACACBAAABCCBCBCCCABCABBBCACCCCAACABAAAAAAACBBAABBACB, C , 35, 65, 0 , 72.50
cs-250 , 15833 , LUVREIAF     , IMAJDMGL     , ABCCBABCABBACAAACCBCCABBBAABCBBCCBBAABCAABACCABACBCCBACBBAACCBABCCCCAABBAA CABCABCCCBBBBAACCABABBCCC, C , 33, 66, 1 , 70.00
cs-250 , 10978 , ICGWQV       , MHYKGM       , BCACAABCBACCBAABCCABACCCACACBABBCBBCBCCBBABAACBCBCAACABACCCAABACCAAACCCBCBBAABBCCCACBAAABCCCBCCABBAB, B , 38, 62, 0 , 77.00
cs-250 , 18423 , EYCNWXAG     , BOAUMBW      , CBBABCBBAABBABABCCBC AABBBABBCCBAACABABBBCBABABAABABCBBBABACBAACBCABBBBABAAABABAAACCABAACACCBABCABBC, C , 32, 67, 1 , 68.50
cs-250 , 19294 , NPMQXJP      , HOOVHHVTH    , AABCABAABBBABABAAAC BCBCBBAACCBABBCBABCCCCABCAAACCACAABBABBCBAABBCAAABAABCBAAB AACBB CAAA BCBBBCCCAB, B , 36, 60, 4 , 76.00
cs-250 , 15158 , NUYUMV       , HDBQYY       , ABCAABCACBBCABBBABBACACB BBABAAAAACCACAAAAAABBACCAACACABBABBABCBBBCCB CABBBBAACCAACCBAAACCAABBACABCB, B , 36, 62, 2 , 75.00
cs-250 , 10212 , RYPIORUAH    , WXAHSABX     , AACAABACCBCABCACCABCBCABBCACABBCCBAACCCABBBABCACBBABCCBACBCCAABAAABAABAACBCACACCBBCACCBCAACBCCBACACC, C , 32, 68, 0 , 68.00
cs-250 , 14168 , ENHDRF       , TLZMPKVM     , BBBCACCCABBBCBABCAACBCBAACBAA BBCCCBAABBBBBABAAACAABBBABCACCCACAACABCACCAAAB BBBC BAA CACCBBCBABABAB, C , 32, 64, 4 , 70.00
cs-250 , 10340 , SXRJLIRSM    , ZHJOHZ       , AACAACACCBCAAAACACCABAAAABBCBCBABAABBAAAACCAABBBACCACCCCAAB BBBBCBBCCBABABCCAABBBCABBAABBAAACBAACBCB, D , 27, 72, 1 , 61.00
cs-250 , 18084 , WAOAOFOBF    , DEZXGZ       , CAAABCACBBCBCAAABBCABABABBBBB BACACBABABCACABAACACABBCCACCBCBACBCABACBACCBBCACAABCBAABCCBAAACAAAACAA, C , 34, 65, 1 , 71.50
cs-250 , 18539 , YNVKKCZ      , KWNVQTOEC    , AAACAABBBABCAAAAABBBAAACBAAACACBACCBCACBABBCABACCBAACCACBBACABABBBBABCCCBBABBCBBAABABBCCCBBAACBABCAA, B , 39, 61, 0 , 78.50
cs-250 , 17694 , QIDQXDAI     , JIJRPHOJI    , CBCCAABBBABBBBACACCCBA CABAACBCBCBCCACAABBBCBCBACBCBBAACABCCACBACCCBCACCCABCCCCBBAACCBBAABAACAAAAB A, B , 37, 61, 2 , 76.50
cs-250 , 15664 , PVFBJRXZX    , TOTNHNJBG    , CBCB BB CAAABBABCBCABC CAACBCCAACBBCAAACBAABBACAACBABCCACABBABCCABCCABBCACABAACCCBBACBCBAACCAABBAABC, C , 31, 66, 3 , 68.00
cs-250 , 11485 , LJYERKYSKAV  , SLMPZCIRNN   , ABAABABCCBCABCBCCCCACBCAAACBBACCABBCBACBCBCBABBABCBBCABAAAACACCCBACCAAACBCCBBAAACAABCAAAAABBABCC CAB, B , 38, 61, 1 , 77.50
cs-250 , 12044 , BBTDRNDS     , APWDVBGJ     , CBBABBAACBCBCCACCABBBBABBCAAAABACACBBABBBBBAAC CACCCCCBCCBABBBCBAACAABBCBCCCCCCABBBCBACABAACABBABBAA, C , 34, 65, 1 , 71.50
cs-250 , 19342 , GUCEDQ       , MWWFADBFXC   , CAABBBBBABBCBBABACAACACABCCABABBBABCCCCCBCABCBAACBABBBCBBBCBBAAAAAAAABCBBAACBCBBCCCBCCCACAABBCCCCAAB, A , 44, 56, 0 , 86.00
cs-250 , 12252 , XKZRQRH      , EOKEYA       , CBC BABCAABBACBACCACCCBBBBBCACCCCBCCABACCBCCCAACBBBBCCCBCBCCACABACBCCBCCABCAAACCBAACAA CCBBACCCACABB, B , 41, 57, 2 , 82.50
cs-250 , 13074 , TPWOFOKA     , XOCGMODD     , CBCABBBAABCCAABBCABCAABBBBCBBABAACCAACACBCBBBBCBBCBCAACCC BBCCACCBCBCAABACBACAAABBBBBBBCBCABBBABBBCC, C , 31, 68, 1 , 67.00
cs-250 , 15983 , ZXOXFUL      , YDFFITPL     , ABACBACAAACAACBCAACACBCABACBACBCCACBCCBBBAACCCACCBBCAABCBBBACACAACCAAACCABACCABABCBCBBCBCACCCCACBBCA, D , 29, 71, 0 , 63.50
cs-250 , 17291 , EMASJU       , WAKGDTXBUNE  , CBBABCBBAAABACACCCBACBCCBCACCBBBABCCACBAABAAAACCBB CACABABCCCCABBCABCCCBCCAACBAACBCBACCCABBAABAACCAB, C , 34, 65, 1 , 71.50
